tid,views,replies
297427,1421,16
297428,294,6
297429,909,25
297333,253,6
297433,481,15
297435,1091,21
297443,150,1
297444,177,8
297448,659,25
297449,151,1
297450,4442,138
297451,396,9
297453,407,8
297454,173,4
297455,211,3
297457,227,7
297458,658,46
297462,202,7
297464,235,8
297466,190,2
297468,344,9
297471,101,15
297474,432,2
297476,30791,24
297477,153,5
297478,106,18
297483,102,8
297486,207,5
297488,296,3
297492,201,2
297494,111,2
297496,136,6
297501,699,3
297516,477,5
297517,138,1
297519,149,1
297520,318,15
297521,219,3
297532,158,2
297533,140,33
297535,213,27
297537,1096,10
297542,170,1
297544,158,1
297545,1074,22
297547,1399,26
297549,153,1
297550,154,11
297554,198,2
297556,157,7
297557,400,23
297558,630,24
297559,215,11
297564,1108,95
297781,434,6
297571,164,2
297572,120,3
297573,187,2
297574,396,7
297580,233,6
297583,147,3
297584,495,2
297587,209,2
297588,101,12
297590,123,1
297593,296,1
297604,314,20
297605,119,4
297607,518,28
297610,494,13
297612,177,1
297614,153,1
297619,381,20
297624,456,23
297625,212,11
297627,104,19
297641,323,7
297635,345,6
297646,178,5
297649,204,1
297654,289,19
297655,136,11
297656,387,22
297659,125,1
297672,2128,96
297673,346,4
297674,182,2
297676,117,1
297678,144,4
297689,310,5
297690,596,20
297693,134,1
297698,347,7
297700,463,29
297701,152,1
297702,111,3
297711,124,2
297712,369,13
297714,446,2
297715,133,1
297718,158,1
297721,422,22
297722,422,20
297736,734,12
297737,372,4
297739,1427,29
297742,576,26
297745,162,3
297748,444,5
297743,1424,66
297758,269,2
297760,271,2
297761,979,31
297762,123,1
297774,221,35
297775,720,6
297777,324,1
297778,593,17
297782,159,2
297789,537,14
297790,368,19
297792,144,26
297793,129,17
297794,382,7
297797,105,1
297800,389,26
297801,152,1
297810,317,5
297812,229,10
297815,156,10
297816,448,35
297817,211,2
297822,792,12
297826,149,1
297827,244,12
297832,173,2
297833,150,1
297837,194,2
297840,146,11
297852,336,11
297854,187,28
297860,346,10
297866,523,12
297878,213,9
297880,191,7
297883,150,8
297887,364,1
297888,177,2
297899,171,5
297917,14534,227
297919,311,8
297920,187,12
297921,318,1
297925,303,7
297929,133,1
297930,163,3
297931,147,3
297944,275,5
297945,109,1
297949,224,2
297962,396,13
297974,368,8
297976,175,4
297979,601,9
297980,226,3
297981,127,1
297990,882,40
297992,8206,18
297995,452,2
297997,121,2
298008,551,16
298015,102,1
298022,105,4
298026,166,19
298027,277,4
298028,164,6
298031,312,22
298033,144,1
298034,236,19
298036,459,1
298043,168,4
298045,245,5
298047,196,1
298048,472,17
298051,451,10
298052,143,2
298053,107,14
298057,478,15
298061,145,3
298063,320,4
298064,175,1
298065,232,24
298069,254,2
298073,296,7
298077,180,2
298080,142,1
298082,258,1
298083,267,2
298085,153,2
298090,145,5
298094,209,3
298102,144,39
298104,115,1
298108,143,1
298113,179,6
298114,207,2
298117,126,16
298119,139,2
298125,480,25
298132,2896,5
298137,239,3
298143,206,30
298144,182,1
298145,229,2
298146,412,5
298148,1073,35
298161,458,31
298164,51142,3706
298166,201,23
298170,228,13
298172,168,6
298174,136,1
298176,152,1
298177,230,6
298181,207,11
298185,193,2
298186,173,2
298188,153,19
298189,261,2
298190,149,1
298193,110,2
298195,472,3
298200,35023,69
298201,102,9
298205,293,7
298207,275,3
298209,131,2
298215,141,4
298218,379,7
298221,386,9
298223,287,1
298224,243,3
298225,133,2
298227,115,2
298231,1393,51
298232,148,1
298234,425,15
298235,221,2
298236,175,2
298237,230,21
298241,175,6
298244,135,22
298246,347,1
298251,246,1
298252,155,1
298253,151,2
298254,167,1
298256,197,1
298262,213,1
298264,366,4
298265,290,2
298267,130,8
298269,1462,49
298272,214,2
298273,280,6
298275,152,6
298277,149,4
298282,179,1
298285,3574,28
298293,127,4
298311,300,2
298107,1471,24
298305,414,20
298322,313,2
298329,137,1
298330,149,2
298336,229,9
298346,174,21
298347,346,1
298345,481,13
298354,342,9
298355,233,30
298358,183,4
298366,207,3
298371,194,2
298374,343,6
298378,517,24
298382,101,16
298384,150,8
298389,781,15
298403,274,13
298410,748,11
298420,197,6
298422,443,10
298429,280,10
298436,448,28
298439,420,24
298447,205,2
298457,1613,19
298463,275,7
298466,110,4
298467,158,14
298483,239,2
298497,131,16
298510,655,26
298513,929,85
298515,106,2
298516,353,4
298517,5537,71
298520,146,1
298522,223,5
298533,352,2
298535,145,1
298539,143,3
298543,342,1
298544,102,1
298545,654,14
298552,244,5
298553,131,8
298554,472,10
298556,121,1
298560,323,26
298561,101,5
298568,305,19
298571,101,11
298573,138,2
298574,401,4
298575,148,5
298578,4936,664
298579,734,30
298580,225,12
298581,221,1
298582,424,11
298583,1511,56
298587,193,6
298589,275,4
298593,38008,93
298598,233,2
298606,113,1
298607,382,22
298608,142,1
298619,144,8
298624,364,3
298632,154,9
298633,277,3
298635,188,1
298658,1567,27
298663,345,16
298664,367,11
298665,114,4
298681,191,2
298685,340,22
298696,140,2
298697,123,1
298703,281,5
298708,248,16
298710,105,2
298712,140,1
298720,120,11
298721,173,2
298724,147,1
298739,165,1
298740,139,3
298742,126,1
298746,180,1
298749,169,1
298751,316,36
298753,226,7
298754,178,1
298756,263,22
298760,625,15
298773,139,2
298774,637,30
298776,345,4
298778,205,1
298748,1557,25
298781,308,13
298784,141,3
298794,361,11
298796,188,1
298798,2176,79
298800,146,1
298802,321,7
298804,141,1
298806,257,7
298808,103,4
298812,183,3
298816,338,2
298819,233,1
298822,206,3
298823,213,6
298824,102,12
298826,228,8
298862,405,23
298863,204,3
298864,316,21
298865,136,1
298866,242,12
298869,142,8
298874,171,7
298877,268,4
298878,997,17
298890,125,14
298891,307,7
298892,155,1
298893,155,3
298895,1949,37
298902,273,11
298904,389,16
298906,346,9
298909,5489,17
298911,119,1
298913,1121,29
298914,262,2
298919,198,3
298920,261,10
298921,5837,243
298925,145,13
298931,129,2
298933,121,7
298934,332,2
298937,513,15
298938,138,2
298956,726,33
298960,195,5
298964,304,14
298965,171,19
298968,540,5
298969,286,7
298973,745,34
298976,304,15
298983,195,30
298984,350,28
298986,219,11
298987,107,3
298992,362,14
298995,128,2
298996,213,1
298998,243,7
299001,119,1
299002,211,12
299003,140,10
299004,166,3
299007,142,24
299013,342,3
299014,200,8
299016,123,1
299030,242,16
299031,187,1
299032,1020,29
299035,181,3
299037,371,20
299040,126,19
299044,153,9
299045,515,22
299046,494,34
299049,291,18
299050,351,23
299052,510,21
299053,249,3
299055,350,3
299056,149,1
299059,102,1
299060,1209,53
299061,255,8
299072,222,16
299075,519,19
299076,162,1
299078,235,8
299079,209,6
299082,294,6
299093,2484,78
299096,130,2
299099,171,1
299101,377,3
299103,127,3
299104,243,4
299105,159,2
299108,111,6
299110,135,3
299113,132,24
299115,361,15
299130,111,3
299131,160,5
299132,165,1
299133,117,1
299135,109,1
299138,210,5
299143,104,2
299149,106,1
299150,364,9
299151,110,4
299153,225,8
299159,248,7
299161,199,1
299162,216,4
299164,201,3
299169,134,2
299172,389,10
299173,2632,41
299177,163,3
299190,422,5
299195,109,1
299196,647,35
299198,175,7
299199,223,7
299202,162,1
299203,588,21
299204,374,1
299205,1182,40
299206,103,13
299208,202,2
299209,460,19
299214,234,27
299207,185,5
299215,185,1
299216,147,35
299220,495,8
299221,140,2
299222,693,27
299225,133,2
299239,160,2
299241,194,13
299242,6312,52
299246,118,12
299251,109,4
299254,152,3
299256,1160,35
299258,299,20
299261,193,6
299263,116,3
299264,432,14
299265,122,4
299271,243,9
299272,107,3
299273,790,43
299274,195,2
299279,141,2
299281,406,1
299292,109,4
299297,230,8
299298,208,2
299301,200,7
299302,101,2
299303,1629,17
299306,190,6
299308,932,42
299315,373,12
299321,115,1
299322,188,2
299323,720,23
299325,246,7
299330,716,26
299332,369,9
299340,191,5
299354,184,5
299357,158,6
299358,287,8
299359,592,21
299361,727,11
299369,166,2
299372,278,11
299385,136,4
299391,101,15
299395,102,14
299398,383,17
299399,170,1
299410,237,9
299411,227,6
299413,255,8
299417,225,2
299426,201,3
299428,199,5
299430,147,1
299427,4063,7
299435,168,3
299437,151,17
299442,198,2
299443,284,7
299445,236,4
299458,125,3
299460,296,4
299471,547,14
299484,164,7
299487,186,29
299489,106,1
299493,261,1
299494,101,9
299495,321,12
299501,250,4
299503,1083,25
299504,478,15
299510,333,5
299496,159,3
299514,435,11
299516,240,4
299521,310,4
299528,263,13
299529,216,6
299531,176,4
299536,122,15
299563,111,10
299565,205,2
299567,235,3
299568,144,3
299571,526,12
299579,296,4
299582,391,10
299585,686,13
299587,152,8
299588,129,1
299589,204,8
299590,111,11
299609,483,4
299611,203,1
299570,563,28
299624,167,3
299625,145,1
299627,184,6
299648,262,3
299651,304,17
299652,253,5
299653,132,1
299659,110,20
299661,186,22
299672,404,12
299674,128,7
299681,175,14
299683,111,3
299687,116,16
299690,280,8
299692,709,13
299693,270,2
299706,209,6
299714,394,16
299715,176,4
299716,1021,81
299724,163,5
299726,5299,20
299727,113,4
299728,11812,52
299729,253,3
299665,556,15
299731,236,1
299733,1020,49
299734,227,4
299738,191,2
299739,6235,31
299752,162,5
299760,167,1
299764,214,4
299770,253,5
299774,111,2
299779,277,9
299789,199,1
299791,359,1
299800,516,7
299803,301,5
299811,142,2
299810,337,4
299812,221,15
299814,148,2
299818,198,2
299819,133,1
299827,216,3
299832,110,10
299833,110,18
299835,276,5
299836,260,6
299837,451,23
299840,198,7
299843,114,6
299845,169,3
299850,105,2
299855,208,1
299856,167,3
299857,205,1
299858,668,21
299862,189,5
299861,534,23
299866,106,22
299871,336,14
299872,229,3
299873,173,3
299874,158,1
299877,128,1
299878,161,1
299885,420,17
299886,1195,39
299891,284,19
299892,124,2
299895,551,36
299899,104,3
299905,174,3
299907,1225,18
299910,178,2
299916,157,1
299917,258,4
299919,616,20
299929,133,3
299930,233,2
299931,384,4
299934,122,12
299604,1713,59
299938,481,17
299939,455,19
299941,666,21
299309,1108,37
299943,1308,52
299944,307,4
299945,1297,53
299947,1738,15
299950,101,10
299952,117,14
299954,132,18
299957,919,15
299959,139,3
299960,169,2
299967,957,18
299969,218,6
299977,186,2
299979,271,1
299982,119,6
299983,108,20
299991,293,6
299993,148,3
299994,134,5
299995,289,16
299996,333,10
299997,109,1
300007,267,2
300008,268,16
300013,594,26
300014,295,23
300016,314,21
300017,175,1
300018,294,8
300019,160,7
300022,119,1
300023,127,11
300028,112,13
300029,1007,20
300038,5938,6
300039,394,17
300040,185,3
300043,165,3
300044,524,8
300048,123,5
300049,119,6
300051,119,1
300057,179,2
300058,258,8
300063,109,13
300064,228,4
300066,367,16
300067,106,17
300078,136,2
300079,172,2
300082,383,4
300086,129,23
300087,233,13
300088,371,16
300091,145,7
300092,209,13
300096,187,1
300098,302,12
300101,394,15
300102,174,18
300106,120,19
300108,183,3
300113,229,13
300115,418,14
300116,104,16
300120,186,5
300123,137,2
300125,239,9
300131,355,9
300132,481,7
300136,205,6
300137,362,11
300140,143,1
300141,356,7
300142,107,3
300147,127,1
300148,122,5
300151,178,4
300154,135,5
300158,137,8
300164,175,1
300165,162,5
300167,238,9
300169,255,7
300171,492,35
300172,112,1
300174,466,30
300175,566,33
300177,265,5
300181,120,11
300186,105,3
300187,218,2
300191,224,2
300194,136,1
300196,268,3
300198,152,3
300205,292,4
300207,203,8
300209,1265,96
300210,691,1
300211,109,4
300212,102,14
300213,160,1
300214,686,25
300217,1997,21
300221,184,15
300224,15609,71
300225,132,26
300234,251,10
300246,197,7
300248,227,4
300256,142,1
300257,113,1
300259,145,7
300263,208,1
300271,184,1
300276,113,4
300281,302,17
300291,1201,11
300293,265,20
300294,525,10
300296,251,8
300297,240,21
300303,504,24
300304,178,1
300307,153,1
300313,167,4
300315,185,6
300316,154,2
300321,145,3
300329,136,2
300331,138,1
300332,141,5
300336,144,1
300337,3014,28
300338,1189,36
300339,117,8
300340,144,1
300341,271,41
300343,136,3
300344,160,28
300347,247,72
300348,232,5
300349,125,1
300350,116,14
300351,146,4
300354,119,24
300355,107,20
300358,285,1
300360,165,11
300361,1679,12
300364,189,13
300367,158,5
300369,146,4
300377,128,4
300378,183,2
300386,378,3
300390,298,11
300392,257,12
300394,948,63
300395,111,4
300397,135,26
300403,210,4
300404,128,22
300407,168,2
300409,276,2
300412,277,10
300415,181,1
300421,331,9
300428,119,1
300429,1993,29
300430,346,13
300436,660,13
300439,999,30
300448,239,4
300449,255,3
300450,157,2
300451,136,8
300454,352,15
300455,102,1
300457,169,6
300458,262,4
300460,223,3
300461,103,1
300463,276,1
300464,215,11
300470,136,4
300472,105,8
300473,110,20
300475,101,23
300483,175,4
300484,127,20
300487,473,4
300491,169,1
300492,121,3
300497,105,1
300498,169,1
300502,130,24
300503,117,22
300504,420,4
300505,136,29
300506,441,26
300516,836,33
300521,106,21
300524,151,4
300525,113,2
300527,304,1
300529,197,1
300532,415,21
300539,234,5
300540,109,11
300551,143,2
300554,119,4
300556,175,3
300557,178,3
300560,304,4
300562,1921,12
300565,439,16
300567,167,3
300574,124,2
300523,380,21
300575,171,1
300577,249,2
300584,119,24
300528,227,4
300585,147,2
300586,334,11
300587,290,4
300588,141,12
300590,161,12
300591,358,19
300589,303,13
300592,883,18
300593,175,5
300594,120,13
300596,154,7
300597,104,17
300607,107,12
300608,139,2
300609,143,14
300611,2098,15
300616,383,14
300617,139,1
300618,174,2
291346,2692,29
300619,110,19
300620,168,3
300621,400,16
300622,263,7
300625,170,1
300626,130,3
300635,226,1
300637,518,28
300641,171,1
300645,126,2
300652,110,4
300654,216,7
300656,737,17
300661,183,3
300663,261,8
300678,171,3
300679,102,1
300683,244,10
300687,106,18
300688,237,2
300690,319,5
300691,259,3
300692,190,1
300696,195,3
300699,183,6
300700,139,8
300706,145,5
300711,214,2
300718,281,16
300724,119,21
300727,190,1
300729,253,7
300730,101,22
300731,248,13
300732,153,1
300733,184,2
300734,226,5
300735,102,2
300738,410,20
300740,150,3
300745,311,10
300746,1820,97
300747,3819,449
300748,1348,75
300749,457,25
300750,2227,55
300752,324,3
300753,285,6
300754,131,1
300755,128,1
300757,168,48
300758,193,5
300759,165,2
300762,370,12
300763,220,13
300764,340,4
300775,434,16
300776,146,20
300778,118,5
300782,203,1
300788,146,19
300790,137,16
300792,181,3
300794,459,49
300795,544,28
300798,123,14
300789,757,24
300800,105,13
300802,124,7
300803,139,15
300806,120,23
300807,116,16
300808,105,16
300811,123,2
300812,135,3
300816,114,10
300822,398,15
300827,821,18
300831,300,55
300832,150,2
300833,143,2
300834,204,4
300835,209,8
300836,272,12
300837,208,5
300838,112,1
300840,253,13
300841,519,12
300843,245,11
300844,118,7
300846,261,6
300851,115,11
300852,141,1
300856,152,1
300861,154,3
300862,126,1
300863,198,1
300866,103,3
300868,277,5
300873,112,3
300876,266,11
300878,111,10
300879,106,4
300883,120,4
300885,169,3
300888,110,7
300889,363,11
300890,310,18
300884,2431,126
300891,1210,16
300893,287,6
300896,209,5
300897,288,3
300900,108,3
300901,310,17
300904,265,35
300906,120,1
300913,124,7
300919,114,1
300924,166,29
300925,143,2
300928,178,2
300929,104,17
300930,209,7
300933,198,3
300935,240,7
300936,349,10
300937,124,5
300938,454,10
300943,343,13
300944,451,18
300945,311,5
300946,161,1
300952,333,12
300955,432,10
300957,159,3
300839,436,9
300964,697,27
300966,171,1
300967,103,4
300975,346,8
300978,307,11
300983,150,3
300984,102,12
300986,287,10
300987,205,8
300989,137,1
300991,116,3
300992,188,1
300997,147,2
300999,216,7
301001,168,7
301004,126,4
301005,184,9
301007,384,11
301008,243,12
301016,219,8
301020,272,11
301022,130,34
301025,177,2
301030,177,17
301032,102,1
301035,102,9
301037,121,8
301039,1191,53
301040,204,1
301041,712,6
301044,121,3
301046,485,28
301047,154,4
301050,153,28
301056,156,6
301063,327,11
301064,125,2
301065,119,3
301066,117,1
301068,169,2
301069,141,1
301072,165,4
301079,132,13
301080,1385,10
301086,111,11
301092,155,1
301093,301,14
301094,213,2
301098,165,11
301101,111,18
301100,112,2
301103,333,16
301104,215,62
301107,543,14
301110,159,7
301112,268,12
301122,319,6
301123,203,4
301124,110,16
301126,414,3
301128,110,1
301133,106,14
301134,140,1
301135,567,16
301137,168,18
301138,133,5
300126,256,14
301141,192,3
301143,118,1
301144,296,13
301145,278,11
301148,424,7
301165,104,1
301167,128,1
301172,587,6
301177,446,12
301179,292,10
301181,125,3
301182,130,2
301184,354,19
301186,237,11
301187,202,3
301196,259,11
301200,123,1
301203,187,1
301204,166,15
301205,143,1
301210,177,5
301211,265,14
301213,334,4
301217,198,3
301220,565,9
301226,171,9
301227,109,2
301228,132,1
301229,6503,32
301230,685,8
301233,211,5
301244,1229,63
301246,186,5
301260,127,13
301261,281,3
301266,104,9
301269,201,43
301273,271,6
301275,178,3
301276,659,24
301277,285,20
301283,152,1
301288,298,11
301289,234,4
301290,335,16
301291,154,1
301294,352,5
301295,347,28
301298,691,10
301293,132,2
301307,210,4
301308,481,23
301312,275,19
301313,138,4
301331,136,2
301334,1451,41
301337,150,2
301335,320,13
301347,156,7
301121,1146,50
301368,303,11
301369,144,1
301370,394,26
301383,317,15
301386,547,7
301388,131,2
301394,225,10
301396,144,10
301414,635,15
301423,133,2
301433,113,1
301434,1814,17
301453,193,2
301455,107,14
301458,389,29
301461,173,6
301463,137,1
301465,148,2
301466,254,15
301482,242,10
301484,1081,21
301489,173,4
301494,135,2
301497,180,2
301498,157,2
301510,246,13
301511,141,4
301522,121,6
301529,461,16
301531,542,19
301512,302,11
301532,183,3
301533,269,6
301535,103,9
301536,165,3
301540,287,2
301552,116,1
301557,213,4
301560,168,3
301561,539,4
301573,266,9
301576,216,4
301577,164,2
301584,155,6
301586,105,4
301587,190,3
301592,387,4
301598,155,3
301606,149,4
301611,125,1
301613,182,5
301614,435,14
301621,106,11
301626,297,22
301630,130,1
301632,567,28
301633,291,4
301634,181,1
301636,221,1
301637,128,1
301641,253,1
301644,123,3
301645,109,2
301647,134,5
301648,127,1
301649,236,5
301650,238,6
301656,719,10
301667,116,11
301669,178,2
301674,107,10
301678,123,13
301679,133,22
301681,194,3
301682,140,5
301683,167,1
301684,187,2
301685,111,1
301687,252,16
301690,263,12
301692,171,3
301693,142,3
301694,156,3
301696,1400,38
301697,209,3
301701,112,1
301702,103,1
301704,120,4
301705,121,2
301711,226,12
301712,132,2
301713,268,16
301715,1263,121
301717,253,8
301719,176,4
301720,197,5
301732,121,3
301733,105,8
301736,149,6
301635,433,20
301758,121,2
301723,1188,37
301760,183,7
301776,169,12
301794,200,3
301795,999,17
301796,118,1
301797,157,3
301799,340,23
301802,247,4
301803,164,3
301810,112,4
301813,255,10
301828,144,10
301833,165,4
301834,139,3
301829,1930,44
301841,126,4
301842,224,5
301843,140,1
301845,137,4
301846,583,29
301860,246,80
301862,123,3
301866,103,5
301867,127,3
301874,159,2
301876,110,2
301879,218,12
301864,2657,33
301895,120,1
301896,109,10
301898,227,14
301900,139,3
301906,204,6
301918,285,5
301752,2727,92
301921,207,12
301923,160,5
301927,210,3
301930,204,6
301932,122,4
301934,136,6
301936,106,3
301937,185,11
301939,161,3
301944,129,4
301948,539,50
301953,102,2
301954,139,3
301955,121,1
301956,101,3
301957,109,1
301959,155,8
301980,185,3
301982,312,8
