tid,views,replies
293016,32,1
293019,38,3
293020,496,8
293021,25,1
293029,42,3
293032,34,1
293033,96,5
293035,40,4
293038,48,4
293039,38,2
293045,41,1
293046,91,7
293047,62,5
293048,35,1
293049,32,4
293054,633,36
293057,50,2
293058,34,4
293059,49,2
293061,42,5
293063,53,2
293064,37,2
293066,31,2
293067,182,1
293068,370,5
293069,25,1
293070,35,1
293071,31,1
293075,98,1
293077,118,1
293078,57,12
293079,40,4
293083,35,3
293084,186,1
293086,266,3
293087,34,1
293088,31,2
293090,130,2
293091,52,1
293093,27,2
293095,20,2
293096,28,2
293098,314,5
293099,26,3
293100,22,1
293102,394,5
293103,24,2
293104,25,1
293105,105,3
293106,55,2
293107,56,4
293109,28,2
293111,460,7
293112,224,7
293114,44,2
293115,81,14
293117,46,1
293118,44,5
293119,418,12
293121,39,2
293122,72,12
293124,23,2
293125,25,2
293126,22,2
293130,29,2
293133,25,2
293134,17,1
293139,23,2
293141,27,2
293143,23,1
293144,35,2
293145,43,7
293147,37,4
293148,36,2
293149,47,4
293150,46,3
293151,2,1
293152,36,4
293153,41,1
293154,41,2
293155,38,2
293156,34,1
293157,46,4
293158,38,3
293159,27,1
293161,26,3
293162,34,3
293165,48,3
293166,127,2
293167,48,7
293169,89,4
293172,108,3
293173,107,2
293174,37,1
293175,661,5
293178,45,2
293180,29,3
293182,37,1
293183,30,2
293185,37,2
293187,38,2
293189,47,5
293191,49,1
293195,52,4
293199,38,2
293200,37,2
293201,74,3
293202,37,2
293203,196,8
293204,40,2
293205,29,1
293207,55,3
293208,60,6
293209,185,5
293211,127,1
293224,27,1
293226,100,1
293235,61,3
293239,251,4
293240,30,2
293241,25,2
293246,44,1
293247,915,20
293249,243,3
293255,31,2
293257,294,21
293259,33,4
293264,87,1
293244,377,17
293271,47,6
293273,24,1
293274,38,2
293277,34,2
293281,56,3
293284,23,1
293285,22,1
293287,37,2
293288,45,2
293289,23,1
293290,20,1
293291,28,2
293295,36,1
293298,40,4
293302,28,1
293305,25,2
293308,150,1
293316,37,4
293319,28,2
293320,120,3
293321,23,2
293322,29,4
293323,25,2
293324,34,2
293325,35,3
293327,30,4
293328,20,1
293329,22,4
293330,70,2
293333,19,2
293335,58,8
293341,21,2
293342,127,9
293344,30,5
293346,27,2
293347,31,6
293349,26,4
293350,32,1
293353,37,4
293355,33,4
293356,30,2
293361,27,2
293362,55,2
293357,65,2
293365,102,3
293366,50,6
293368,154,4
293369,50,1
293373,32,1
293374,66,3
293376,40,1
293377,34,2
293378,50,1
293380,33,2
293381,149,2
293382,315,6
293384,35,1
293385,44,1
293390,25,1
293391,33,2
293392,53,3
293393,54,4
293394,99,11
293397,41,2
293398,49,5
293399,46,2
293400,50,4
293402,41,3
293403,33,2
293404,35,1
293405,208,9
293406,49,4
293407,35,2
293408,87,2
293409,67,4
293410,27,2
293411,23,2
293412,33,3
293413,36,2
293416,37,2
293417,28,1
293401,148,4
293419,34,1
293420,37,3
293422,46,2
293423,188,1
293428,50,10
293429,22,1
293430,29,2
293431,19,1
293432,184,3
293433,33,8
293434,49,4
293435,36,2
293437,214,4
293438,21,1
293439,36,3
293441,39,10
293442,23,2
293443,35,1
293446,59,12
293447,25,1
293448,39,5
293449,58,4
293450,27,1
293451,36,6
293452,48,8
293453,46,2
293454,38,8
293458,25,2
293460,24,2
293464,21,2
293465,32,4
293470,29,2
293471,28,2
293472,34,2
293473,42,2
293476,20,1
293477,53,4
293480,25,2
293482,36,2
293483,43,2
293484,25,2
293491,45,2
293493,30,2
293495,27,2
293497,33,2
293505,29,2
293506,30,2
293510,424,22
293511,35,2
293513,466,34
293514,233,15
293516,337,23
293519,449,23
293522,27,2
293520,52,6
293526,30,2
293532,36,2
293533,28,2
293536,40,2
293537,38,2
293552,58,4
293553,154,3
293555,89,1
293556,36,2
293557,41,2
293560,31,2
293561,69,5
293562,29,6
293566,27,4
293570,43,8
293572,23,2
293575,31,4
293576,23,2
293577,26,2
293578,18,2
293581,79,3
293584,38,2
293585,35,1
293586,25,3
293587,25,1
293590,23,1
293592,21,4
293598,35,1
293600,24,1
293606,33,1
293608,37,2
293609,40,6
293612,39,7
293618,25,4
293621,23,2
293626,33,5
293627,27,2
293631,28,2
293633,42,2
293637,41,8
293641,27,2
293642,26,4
293651,187,7
293652,42,2
293655,53,4
293656,23,1
293659,48,2
293660,24,2
293663,24,1
293665,47,7
293666,23,1
293668,20,2
293670,35,2
293671,40,4
293673,40,7
293674,52,4
293676,28,1
293681,47,6
293683,50,5
293684,305,9
293686,102,1
293687,38,4
293688,45,4
293690,45,2
293691,49,4
293692,47,2
293693,48,2
293694,66,6
293696,67,2
293699,37,3
293703,720,8
293705,20,1
293706,32,2
293708,31,2
293711,21,1
293718,41,2
293721,39,1
293723,22,2
293726,30,1
293727,86,11
293728,58,3
293730,29,2
293731,27,3
293733,47,4
293734,52,6
293735,121,1
293736,29,2
293738,31,2
293739,70,10
293740,22,1
293741,34,1
293743,202,3
293744,43,4
293746,19,1
293747,19,1
293749,30,4
293751,537,1
293752,66,6
293755,66,12
293756,34,4
293760,23,2
293761,128,3
293762,24,2
293763,143,1
293766,43,1
293768,46,2
293769,43,2
293770,51,4
293774,45,4
293775,43,2
293777,30,1
293783,23,1
293786,45,3
293788,42,4
293802,27,2
293809,354,6
293814,269,1
293811,33,2
293812,46,1
293815,37,1
293817,27,2
293819,169,2
293820,26,2
293823,43,1
293824,27,1
293825,30,2
293829,49,1
293832,38,2
293833,27,2
293835,34,1
293838,37,2
293839,29,3
293841,35,1
293843,23,1
293844,477,21
293845,61,6
293847,24,2
293848,28,2
293849,31,2
293851,46,6
293854,30,2
293856,17,2
293860,25,4
293861,22,2
293866,19,1
293868,22,1
293869,26,2
293871,32,1
293872,21,1
293873,39,1
293874,35,2
293877,227,3
293879,27,3
293881,65,6
293892,121,1
293883,26,2
293884,28,3
293885,22,2
293888,22,1
293894,41,4
293896,27,2
293897,48,4
293899,35,2
293900,43,4
293901,65,4
293902,45,3
293903,48,2
293904,36,8
293905,37,3
293906,46,5
293910,45,6
293912,44,4
293913,44,2
293917,38,2
293918,35,1
293919,38,2
293922,46,2
293924,29,1
293935,23,1
293936,40,1
293939,52,9
293940,25,1
293942,48,3
293945,30,2
293947,21,2
293950,23,1
293951,30,2
293953,41,1
293954,31,2
293962,26,2
293964,20,2
293664,298,11
293970,54,4
293973,61,6
293975,245,5
293976,40,1
293977,27,3
293979,25,1
293980,32,1
293983,175,4
293990,301,10
293991,200,4
293993,256,11
293995,26,1
293998,48,6
293999,488,16
294000,23,2
294001,27,2
294003,36,1
294006,27,4
294007,37,3
294010,38,1
294012,31,1
294018,34,1
294021,39,2
293653,350,16
294022,38,2
294032,234,6
294033,28,2
294034,42,3
294037,225,14
294038,39,8
294039,34,2
294040,25,2
294041,32,3
294045,246,9
294052,23,2
294057,38,1
294058,25,1
294059,30,2
294060,36,2
294062,22,1
294070,35,2
294072,29,2
294074,54,2
294075,50,2
294077,43,5
294078,29,2
294080,34,3
294082,29,1
294087,39,2
294089,29,2
294090,38,4
294092,1,1
294093,34,4
294094,44,2
294097,184,2
294098,31,2
294100,39,4
294101,33,4
294102,22,2
294103,28,2
294108,38,2
294110,263,3
294112,322,1
294113,30,2
294114,28,1
294115,76,6
294116,181,7
294118,386,9
294119,55,10
294120,33,2
294122,545,18
294124,76,2
294126,28,2
294130,26,1
294132,29,4
294133,32,2
294137,26,2
294138,29,1
294145,82,1
294151,34,1
294153,27,1
294159,28,4
294160,305,3
294163,34,2
294164,45,3
294171,16,1
294175,28,1
294177,33,2
294188,100,2
294189,23,2
294191,39,1
294192,60,14
294195,28,1
294196,30,2
294197,47,4
294198,35,3
294199,249,1
294200,35,1
294201,43,2
294202,34,2
294203,19,1
294204,41,4
294206,34,3
294208,30,2
294209,38,4
294210,35,1
294214,40,4
294215,179,4
294226,272,1
294240,37,2
294241,68,4
294245,362,3
294248,43,2
294250,41,2
294251,21,1
294252,39,1
294253,79,4
294254,28,2
294255,38,2
294256,35,1
294259,97,2
294260,29,2
294262,38,2
294263,48,2
294272,27,2
294281,30,3
294283,21,2
294286,27,2
294288,37,3
294289,185,19
294296,37,1
294301,66,5
294302,35,2
294303,39,2
294304,39,4
294305,28,2
294310,32,3
294313,57,2
294315,49,2
294327,27,2
294329,176,5
294332,32,1
294336,26,1
294337,32,2
294338,32,2
294342,35,8
294343,1455,40
294345,57,6
294346,48,4
294344,30,1
294352,29,2
294353,46,2
294354,23,2
294355,38,5
294357,27,3
294358,56,2
294359,54,4
294361,29,4
294364,47,6
294365,57,8
294366,36,3
294369,63,4
294370,18,2
294371,19,1
294373,22,3
294375,40,6
294376,58,5
294377,135,20
294378,34,3
294379,26,1
294380,46,7
294382,40,2
294384,36,2
294385,95,10
294388,39,6
294389,168,9
294390,24,2
294391,34,3
294392,38,2
294393,27,1
294395,35,1
294396,42,3
294397,107,3
294398,32,4
294400,29,1
294403,21,1
294406,52,8
294407,52,2
294409,405,19
294412,40,2
294413,663,67
294414,38,2
294415,41,2
294417,38,1
294418,3653,12
294420,138,1
294421,41,2
294423,274,41
294425,35,1
294426,44,4
294428,39,1
294429,801,21
294430,47,2
294431,40,1
294432,50,3
294433,36,1
294436,45,3
294438,44,2
294440,42,4
294441,46,4
294442,33,2
294444,46,2
294446,79,12
294447,31,1
294449,32,4
294450,25,1
294445,38,1
294451,48,4
294452,34,1
294455,24,2
294456,35,1
294459,36,4
294461,28,2
294462,30,1
294463,23,2
294464,23,1
294466,58,1
294467,161,1
294470,63,6
294473,171,2
294472,31,2
294474,35,2
294475,41,1
294476,40,1
294477,30,2
294478,890,3
294479,40,2
294480,27,1
294481,29,1
294482,21,2
294483,24,2
294485,43,4
294486,33,4
294487,32,1
294488,37,4
294496,35,1
294498,31,1
294499,29,2
294501,29,2
294502,74,7
294504,53,3
294505,41,1
294506,50,1
294507,36,2
294508,39,1
294509,40,2
294511,27,2
294510,28,2
294512,50,2
294515,31,1
294516,30,4
294518,52,2
294519,28,4
294524,37,4
294525,41,2
294526,20,1
294528,23,1
294531,27,2
294535,162,2
294537,154,10
294539,248,6
294545,25,2
294546,420,18
294550,30,4
294551,49,6
294552,53,3
294553,29,2
294554,25,1
294555,33,1
294556,377,4
294557,54,4
294558,46,7
294562,37,2
294564,36,4
294567,51,2
294568,26,4
294572,25,2
294573,29,1
294574,45,1
294575,198,3
294576,32,1
294578,30,2
294581,52,4
294582,33,2
294584,44,3
294585,167,4
294590,29,1
294593,26,3
294598,35,2
294599,23,1
294600,35,1
294602,30,1
294603,33,1
294611,331,3
294612,45,1
294613,28,4
294614,146,1
294615,28,2
294616,48,8
294617,42,4
294619,37,1
294620,35,1
294621,728,15
294622,38,2
294625,57,2
294626,41,2
294627,32,2
294629,143,3
294631,51,4
294633,43,1
294636,37,1
294643,52,2
294646,62,4
294647,64,4
294654,42,3
294660,36,1
294665,33,2
294671,33,4
294673,52,2
294676,42,1
294677,43,1
294686,40,2
294688,488,6
294694,44,3
294696,525,9
294699,53,3
294700,32,1
294703,54,6
294705,34,1
294707,52,8
294708,99,7
294709,50,6
294710,151,2
294714,31,1
294716,51,2
294717,35,1
294722,37,2
294726,43,3
294727,56,2
294729,30,1
294730,162,2
294731,38,7
294735,225,7
294739,42,2
294743,42,6
294745,40,1
294749,37,1
294754,28,2
294755,115,2
294758,169,4
294759,37,2
294761,41,2
294762,37,2
294764,1830,60
294765,47,2
294766,39,4
294770,39,1
294772,41,1
294773,39,1
294775,35,2
294776,36,2
294780,26,1
294781,1437,58
294782,50,1
294784,38,1
294786,243,2
294787,19,1
294792,48,4
294794,27,1
294800,220,4
294799,37,1
294802,42,1
294803,36,1
294805,46,2
294810,43,1
294812,40,3
294814,57,4
294817,48,6
294819,27,1
294821,41,4
294823,38,1
294825,158,1
294826,30,1
294827,1481,23
294828,37,2
294835,205,1
294838,69,2
294839,98,3
294843,23,1
294846,43,2
294847,495,11
294849,30,2
294854,160,5
294856,35,2
294857,42,2
294858,47,4
294860,23,1
294861,36,2
294862,39,2
294868,38,2
294869,41,2
294872,32,2
294874,35,1
294878,50,1
294880,59,2
294885,41,2
294886,52,3
294887,366,6
294888,49,2
294890,50,5
294893,51,6
294895,37,2
294896,37,2
294900,32,1
294902,45,2
294910,38,2
294911,43,1
294917,230,2
294920,45,2
294922,29,1
294924,49,2
294931,48,4
294936,31,1
294938,38,2
294939,36,1
294941,43,1
294943,34,2
294946,32,1
294949,39,4
294950,46,4
294952,53,1
294953,30,1
294955,40,2
294958,44,4
294963,54,4
294964,36,2
294965,44,1
294966,40,1
294967,49,2
294968,54,2
294973,48,1
294975,43,2
294976,35,2
294980,189,6
294981,42,2
294983,32,1
294984,43,2
294985,34,2
294986,35,2
294989,34,2
294990,48,3
294991,71,4
294993,57,4
294996,854,32
294999,34,2
295004,52,2
295007,42,2
295008,43,2
295009,66,10
295011,49,2
295014,39,1
295016,44,1
295017,48,2
295019,45,3
295020,45,2
295022,176,1
295023,43,4
295024,63,6
295025,52,2
295026,56,2
295030,43,1
295031,71,7
295032,43,2
295034,45,1
295036,142,8
295037,24,1
295038,35,1
295039,51,1
295041,46,1
295046,45,1
295047,67,5
295050,48,2
295052,33,1
295053,50,2
294891,304,15
295054,61,2
295057,45,1
295058,38,1
295061,33,1
295065,45,1
295066,41,1
295067,394,19
295073,47,1
295076,1,1
295079,61,2
295081,58,2
295083,36,2
295085,45,1
295086,48,1
290436,1631,34
295087,48,2
295088,43,2
295090,48,1
295096,65,2
295099,45,1
295100,60,2
295101,60,2
295107,93,1
295108,43,1
295109,40,4
295111,170,2
295112,37,1
295114,51,2
295117,41,2
295120,38,2
295123,28,1
295132,80,7
295134,412,15
295135,38,2
295136,42,2
295144,285,1
295145,35,1
293089,34,1
295149,53,4
295154,51,2
295157,36,2
295160,43,1
295166,284,5
295173,40,1
295176,523,8
295178,52,2
295180,44,1
295183,43,2
295185,32,1
295189,45,2
295190,42,2
295194,45,2
295196,36,2
295198,41,2
295199,83,4
295200,40,2
295201,57,2
295203,67,3
295205,60,2
295206,50,2
295207,62,4
295210,54,2
295213,85,6
295214,35,1
295215,175,7
295216,42,1
295217,165,8
295218,45,6
295219,53,4
295223,48,1
295224,18,3
295226,133,1
295229,353,6
295230,46,3
295232,40,1
295234,903,20
295202,681,23
295238,824,26
295239,57,2
295241,377,10
295242,19,1
295243,46,4
295245,44,2
295247,51,2
295248,35,2
295249,55,2
295250,45,2
295251,42,2
295252,49,1
295253,54,6
295254,45,2
295255,39,2
295256,38,1
295258,38,1
295259,2272,47
295264,35,2
295265,29,2
295267,54,4
295268,32,1
295269,71,6
295270,55,2
295272,38,2
295278,62,8
295279,42,2
295282,33,2
295285,45,4
295286,31,2
295287,43,3
295288,39,2
295289,32,1
295291,32,1
295292,40,1
295293,67,4
295296,87,2
295297,35,1
295299,38,2
295300,46,2
295302,51,2
295303,58,4
295305,43,4
295309,31,4
295310,50,2
295312,25,4
295313,75,2
295314,68,10
295319,50,6
295320,29,1
295321,54,4
295323,32,2
295324,33,1
295325,32,2
295328,39,2
295334,41,4
295335,66,3
295336,33,2
295338,29,1
295339,299,5
295340,51,7
295341,28,2
295342,57,11
295343,346,13
295344,35,3
295345,25,2
295346,87,6
295348,35,2
295351,47,6
295367,20,1
295373,34,7
295379,85,4
295383,21,1
295384,39,6
295385,27,1
295386,29,1
295389,28,2
295390,42,2
295392,37,2
295388,133,2
295397,152,4
295398,50,2
295400,52,3
295402,226,6
295405,75,6
295412,31,4
295413,113,1
295424,18,2
295426,55,4
295428,47,1
295431,33,3
295433,80,6
295446,69,8
295450,30,2
295451,24,2
295452,137,1
295453,42,2
295456,51,1
295457,47,2
295459,41,1
295460,40,2
295466,53,4
295467,50,6
295469,127,4
295471,42,2
295472,38,3
295474,43,2
295475,34,2
295477,34,2
295478,51,3
295479,38,1
295483,25,2
295484,44,4
295488,23,1
295489,27,1
295490,223,2
295491,47,8
295495,276,7
295497,28,1
295499,23,1
295501,30,1
295513,25,1
295515,23,1
295517,46,5
295520,38,5
295525,41,6
295529,405,18
295530,47,5
295534,45,7
295533,27,1
295535,35,2
295538,32,2
295540,26,1
295543,29,2
295544,41,2
295547,28,4
295548,42,8
295555,33,2
295556,30,1
295558,35,4
295560,33,4
295561,289,2
295564,593,11
295565,167,1
295568,42,2
295572,42,2
295574,29,2
295576,38,2
295577,40,3
295578,40,2
295579,136,1
295581,240,1
295583,24,1
295585,29,1
295586,24,2
295588,50,1
295589,31,2
295528,210,3
295521,148,3
295591,201,12
295592,26,2
295593,49,3
295605,40,1
295608,28,2
295609,35,3
295614,27,2
295615,24,2
295616,37,2
295620,32,2
295622,35,2
295628,32,1
295629,36,4
295630,699,14
295639,28,2
295647,36,2
295648,139,1
295660,27,1
295665,39,3
295669,49,1
295672,38,1
295678,175,3
295666,216,3
295685,45,2
295687,31,2
295689,39,4
295691,33,2
295692,46,2
295697,34,2
295704,41,2
295707,137,4
295709,32,2
295710,38,2
295714,45,2
295701,30,1
295716,34,2
295720,142,1
295722,101,4
295725,36,3
295726,35,2
295728,44,4
295729,42,2
295730,103,2
295733,175,1
295735,36,2
295736,160,1
295739,35,1
295742,39,1
295744,51,2
295745,37,2
295747,32,2
295749,56,6
295750,43,4
295752,21,1
295761,25,1
295764,30,1
295777,34,2
295786,34,4
295789,44,4
295790,32,4
295791,32,2
295793,42,5
295795,32,1
295803,32,1
295805,34,3
295806,40,3
295810,34,2
295813,174,8
295818,24,1
295835,37,1
295844,19,2
295849,47,2
295854,43,2
295859,36,2
295861,34,2
295864,34,2
295866,43,5
295868,35,2
295871,27,1
295880,25,1
295882,36,1
295895,41,4
295896,52,4
295897,2,4
295898,218,20
295906,34,2
295910,52,3
295913,42,2
295915,50,6
295916,47,5
295923,44,1
295924,29,1
295926,44,1
295951,49,2
295953,34,2
295954,38,3
295961,27,1
295965,30,1
295967,38,3
295969,48,4
295970,45,4
295977,44,2
295980,54,7
295981,36,2
295983,40,2
295985,60,4
295986,46,4
295988,122,3
295990,28,2
295994,30,1
295996,53,3
295998,32,4
296012,54,2
296014,31,2
296018,34,2
296026,154,4
296031,30,2
296035,142,5
296039,51,3
296043,222,18
296046,123,6
296049,113,1
296051,244,6
296052,207,3
296057,48,1
296058,33,2
296060,28,1
296061,33,2
296062,48,2
296069,22,1
296073,126,1
296079,42,1
296093,40,1
296096,38,2
296100,202,5
296003,238,7
296103,24,2
296104,40,1
296113,38,2
296118,40,2
296126,99,4
296127,32,2
296128,358,24
296129,71,5
296130,30,1
296132,211,9
296135,34,1
296136,41,1
296138,75,8
296141,49,2
296144,42,5
296145,92,5
296147,431,20
296151,55,2
296153,46,1
296154,51,3
296155,43,1
296156,42,2
296157,32,1
296160,47,1
296165,53,3
296168,34,2
296172,27,2
296173,267,2
296174,38,1
296175,31,1
296180,32,1
296181,33,2
296185,32,2
296201,52,2
296203,29,1
296206,33,1
296207,33,1
296215,47,1
296216,31,1
296225,57,3
296227,38,1
296230,44,2
296233,71,19
296234,37,2
296235,60,6
296238,35,2
296239,48,2
296240,35,2
296242,34,2
296246,32,1
296248,35,4
296249,35,2
296250,38,2
296255,38,1
296256,87,6
296259,62,4
296261,155,7
296263,31,1
296265,30,2
296267,38,4
296270,33,2
296272,51,1
296275,50,2
296276,54,4
296277,35,1
296282,51,1
296283,57,6
296284,46,3
296285,33,1
296286,35,1
296292,53,2
296299,95,3
296304,30,2
296306,53,4
296308,34,4
296310,38,1
296313,37,1
296316,41,2
296320,28,1
296321,144,7
296325,47,4
296327,40,1
296328,28,1
296329,34,2
296330,94,1
296333,38,1
296334,43,3
296335,102,3
296337,28,1
296340,51,2
296350,72,4
296351,76,2
296352,42,1
296353,32,1
296358,40,2
296360,37,1
296361,36,1
296363,47,4
296245,313,17
296370,63,6
296376,33,1
296378,156,4
296379,50,1
296380,41,2
296381,49,2
296385,45,4
296394,51,2
296398,47,2
296400,20,2
296401,35,4
296404,40,2
296406,53,2
296409,39,1
296414,48,2
296417,31,1
296416,42,2
296421,88,5
296422,129,1
296425,38,1
296426,64,2
296428,282,10
296429,48,2
296431,70,4
296432,52,1
296434,62,2
296436,73,8
296440,156,8
296443,48,2
296444,224,9
296445,41,1
296446,50,3
296448,47,2
296449,59,2
296450,34,1
296451,33,1
296453,33,1
296455,33,1
296456,49,1
296457,63,6
296459,38,1
296471,41,2
296477,35,2
296482,32,2
296484,56,4
296485,77,6
296486,50,2
296487,1011,10
296488,56,6
296491,47,1
296492,130,5
296493,45,1
296494,58,4
296495,45,2
296496,57,1
296497,44,2
296498,47,2
296499,42,1
296501,727,6
296502,55,1
296505,106,9
296509,65,4
296510,64,4
296513,59,3
296514,46,2
296515,73,2
296518,46,2
296519,69,2
296521,48,2
296525,85,7
296526,54,3
296527,44,2
296529,395,5
296533,67,7
296539,69,8
296540,66,2
296541,62,4
296542,73,4
296544,85,7
296545,62,2
296546,806,10
296547,363,4
296548,63,2
296549,94,5
296550,72,1
296551,77,2
296554,88,11
296555,237,5
295068,379,3
296556,74,10
296557,373,21
296558,83,2
296559,86,4
296560,88,13
296561,82,4
296562,70,3
296563,74,6
296564,940,30
296565,74,5
296566,110,11
296567,135,2
296568,77,2
296570,81,3
295851,122,3
296571,79,7
296572,226,5
296574,248,5
296575,2299,24
296576,137,2
296577,71,12
296578,95,7
296579,107,5
296580,67,3
296581,57,3
296582,78,1
296583,104,10
296584,77,1
296585,162,3
296586,340,12
296587,298,11
296588,43,1
296590,91,8
296592,219,1
296593,67,2
296595,53,1
296598,966,22
296601,676,42
296604,87,1
296605,335,5
296606,1145,7
296607,63,5
296608,264,16
296609,74,6
296610,59,2
296611,58,7
296612,56,1
296614,68,3
296616,241,7
296617,390,17
296619,50,1
296622,52,1
296626,51,1
296734,40,1
296627,233,2
296628,270,9
296630,63,3
296631,86,4
296602,2152,21
296623,1116,7
296618,2148,16
296632,1675,11
296629,1612,6
296635,68,3
296636,314,1
296637,450,11
296638,348,7
296639,46,2
296640,234,17
296641,60,4
296642,76,5
296643,75,9
296644,164,1
296645,49,3
296646,50,2
296648,77,8
296649,50,4
296650,201,1
296651,244,4
296652,78,5
296653,353,22
296655,409,14
296657,279,11
296658,47,2
296659,70,8
296662,72,2
296664,55,4
296665,44,2
296666,45,2
296667,53,5
296668,3442,25
296669,181,3
296670,58,4
296672,57,2
296673,43,2
296674,161,3
296675,425,21
296676,52,6
296677,82,10
296678,92,4
296679,341,5
296680,77,2
296681,193,2
296682,61,4
296683,54,1
296684,51,1
296686,2,1
296689,51,2
296688,86,1
296690,78,7
296691,68,4
296693,141,1
296692,269,6
296694,70,6
296695,250,5
296698,81,14
296699,67,7
296700,81,5
296702,84,3
296703,80,4
296704,200,1
296705,215,2
296706,232,2
296707,159,1
296708,124,1
296710,91,3
296711,55,2
296712,112,3
296714,53,2
296715,69,8
296716,51,1
296717,53,1
296718,57,1
296719,69,3
296721,223,14
296722,69,7
296723,50,5
296724,48,1
296725,353,3
296726,252,12
296727,95,12
296728,192,2
296729,86,13
296730,166,2
296731,164,3
296732,287,10
296733,104,5
296736,50,2
296738,71,8
296739,168,3
296740,2765,16
296741,55,5
296744,47,1
296747,37,1
296748,80,10
296749,41,1
296751,60,8
296752,26,1
